Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2024-11-13,224.57826232910156,226.10457929193407,222.2239408664857,223.47093284409854,48566200,2024.0,11.0,13.0,224.48353271484376,224.28591766357425,228.28869247436523,39.83299009607087,-1.0348141276310514,-0.3483647238443521,-0.6864494037866993,225.43495096452253,228.28869247436523,2.4454933392140004,233.17967915279323,223.39770579593724,37.95778870201143,0.3969160779695512,3.798450376043147,223.69039916992188,224.4585504714927,225.15686291743452,220.96697301971395
2024-11-14,227.67080688476562,228.3192366196321,224.45855435577516,224.47851048945301,44923900,2024.0,11.0,14.0,225.01121520996097,223.81434326171876,227.96920013427737,44.7232712721791,-1.0345721889003985,-0.4856062168555614,-0.5489659720448369,225.4656976924584,227.96920013427737,2.4331304473899555,232.83546102905729,223.10293923949743,38.72952315392359,1.3770453665422813,3.814412784531758,223.69039916992188,224.0096364149637,225.04712701721013,222.82249764582772
2024-11-15,224.4585418701172,226.3739196007606,223.73030286311794,225.8551667084814,47923700,2024.0,11.0,15.0,225.208740234375,224.0695556640625,227.78589935302733,35.98333015576857,-0.7758939283159805,-0.5436637591476452,-0.2322301691683352,225.451136402216,227.78589935302733,2.5472354215031614,232.88037019603365,222.691428510021,38.678497794632925,-1.4109252998230504,3.859564832979193,224.57826232910156,223.47093284409857,226.10457929193407,222.2239408664857
2024-11-18,227.47128295898438,229.18714506333228,224.62813528483125,224.70794459457642,44633700,2024.0,11.0,18.0,224.8176818847656,224.302490234375,227.29998397827148,41.52003226085949,-0.8206327403848661,-0.5990575553950894,-0.2215751849897766,225.4779768488286,227.29998397827148,2.528598114234058,232.3571802067396,222.24278774980337,39.037696952696365,1.3422260804895134,4.05425406676989,227.6708068847656,224.478510489453,228.3192366196321,224.45855435577516
2024-11-19,227.73065185546875,229.60613257977118,226.11455519341968,226.43377721041003,36211800,2024.0,11.0,19.0,225.57385864257813,224.92638549804687,226.8909652709961,47.250032565405135,-0.6059999536871885,-0.6004460350535092,-0.0055539186336792,225.50200034699157,226.8909652709961,2.613328790864697,232.1176228527255,221.6643076892667,38.939862852462554,0.1140226990899515,4.010397336850864,224.4585418701172,225.8551667084814,226.3739196007606,223.7303028631179
2024-11-20,228.44891357421875,229.37666823104936,225.34639715216647,227.51117324017346,35169600,2024.0,11.0,20.0,226.3819091796875,225.43272094726564,226.52580642700195,56.66901432416056,-0.4102439842907017,-0.5624056249009478,0.152161640610246,225.53221010872855,226.52580642700195,2.61699834860993,231.7598031242218,221.2918097297821,39.04945037289343,0.3153996675009963,3.9615995223729175,227.4712829589844,224.7079445945764,229.18714506333228,224.62813528483125
2024-11-21,227.97007751464844,229.60613029336434,225.16684213362325,228.3292117939797,42108300,2024.0,11.0,21.0,227.15603942871093,226.08362731933593,226.45066757202147,63.004426142386464,-0.194901546552245,-0.4889048092312072,0.2940032626789622,225.56176928323748,226.45066757202147,2.3771566614953055,231.20498089501208,221.6963542490309,38.759530302446976,-0.2096031239889209,3.8772459113651463,227.73065185546875,226.43377721041003,229.6061325797712,226.11455519341968
2024-11-22,229.3168182373047,230.16477882059493,227.51117639639193,227.51117639639193,38168300,2024.0,11.0,22.0,227.2158935546875,226.21231689453128,226.36105346679688,67.64620637260825,-0.0621626095256999,-0.4035563692901058,0.3413937597644059,225.60259049186652,226.36105346679688,2.378769507093351,231.1185924809836,221.60351445261017,38.86803335730994,0.5907532854041837,3.839017715810367,228.44891357421875,227.51117324017343,229.37666823104936,225.34639715216647
2024-11-25,232.30960083007812,232.68869124314412,229.1871434272115,230.9030055193102,90152800,2024.0,11.0,25.0,228.187548828125,226.50261535644532,226.296923828125,69.70634577182506,0.1499758473255212,-0.2928499259669804,0.4428257732925017,225.77049600560687,226.296923828125,2.391913570845744,231.08075096981648,221.5130966864335,39.24217846973711,1.3050863934787402,3.889117223196249,227.97007751464844,228.3292117939797,229.60613029336432,225.16684213362325
2024-11-26,234.49432373046875,235.00310615337486,232.76849125195545,232.76849125195545,45986200,2024.0,11.0,26.0,229.15521240234375,227.36453552246093,226.28328170776368,74.21563725288172,0.5532125562783108,-0.1236374295179222,0.676849985796233,225.88049295021577,226.28328170776368,2.4474113174160985,231.17810434259587,221.38845907293148,39.40547094243257,0.9404359064732032,3.7341596725769546,229.3168182373047,227.51117639639193,230.16477882059493,227.51117639639193
2024-11-27,234.36465454101562,235.12283541072824,233.24735459247512,233.90577001446655,33498400,2024.0,11.0,27.0,230.50794677734376,228.44492797851564,226.36542282104492,68.024362527999,1.0371142256453822,0.1085129015147386,0.9286013241306436,225.95770912956735,226.36542282104492,2.4960602820037256,231.35754338505237,221.3733022570375,39.50338046582714,-0.0552973681367949,3.5008411654810083,232.30960083007812,230.9030055193102,232.68869124314412,229.1871434272115
2024-11-29,236.75888061523438,237.2377212602243,233.40696565616557,234.24494059041535,28481400,2024.0,11.0,29.0,231.69109497070312,229.42356719970704,226.61895523071288,72.07323749686739,1.394076518718549,0.3656256249555007,1.0284508937630483,226.04064832375096,226.61895523071288,2.346177561831552,231.311310354376,221.92660010704975,39.66056519199508,1.0215815515815083,3.61413903462288,234.49432373046875,232.76849125195545,235.0031061533749,232.76849125195545
2024-12-02,239.013427734375,240.21053691361496,236.58928278806928,236.69901868412032,48137100,2024.0,12.0,2.0,233.4488555908203,230.3323745727539,227.2009651184082,83.36232038375512,1.848853312446124,0.6622711624536255,1.186582149992499,226.20685197597385,227.2009651184082,2.1447155329433305,231.49039618429487,222.91153405252152,39.96660193009491,0.9522545102773032,3.4837385722725633,234.3646545410156,233.90577001446655,235.12283541072824,233.24735459247512
2024-12-03,242.06607055664062,242.1758064568113,238.32509471728144,239.232908507596,38861000,2024.0,12.0,3.0,235.38817749023437,231.7878631591797,228.04517669677733,85.31444694883322,2.363940276438228,1.002604985250546,1.3613352911876822,226.36920282990863,228.04517669677733,2.000829933736512,232.04683656425036,224.0435168293043,40.4582863012951,1.2771846549383603,3.599887312854524,236.7588806152344,234.24494059041535,237.2377212602243,233.40696565616557
2024-12-04,242.42520141601562,243.5225604021956,240.66944226019712,242.28553892887177,44383900,2024.0,12.0,4.0,237.33947143554687,233.24734191894532,229.08686370849608,85.00981026866764,2.9840746155137765,1.3988989113031922,1.5851757042105843,226.55475811943543,229.08686370849608,2.014800173992152,233.1164640564804,225.05726336051177,40.26826044807639,0.1483606763017899,3.526493006893818,239.013427734375,236.69901868412032,240.21053691361496,236.58928278806928
2024-12-05,242.4551239013672,243.95151419061432,241.54732536132988,243.40284992887905,40033900,2024.0,12.0,5.0,238.92564697265624,234.716796875,230.0747589111328,82.96265185105236,3.4645769199189544,1.8120345130263449,1.6525424068926098,226.71879514174557,230.0747589111328,2.0181064291275037,234.11097176938785,226.03854605287785,40.33961559623022,0.0123429763806667,3.42245776156721,242.06607055664065,239.232908507596,242.1758064568113,238.32509471728144
2024-12-06,242.25559997558594,244.04130085085734,241.49743440151175,242.32543882662802,36870600,2024.0,12.0,6.0,240.54374084472656,236.11741790771484,231.10052261352536,95.83770839472176,3.8039434601514017,2.2104163024513563,1.5935271577000454,226.8650269521383,231.10052261352536,1.9911507948264913,235.0828242031784,227.1182210238724,40.23015712210627,-0.0822931363836295,3.322697934974203,242.4252014160156,242.28553892887177,243.5225604021956,240.66944226019712
2024-12-09,246.1562042236328,246.64503053466012,241.16823655952678,241.24804586880077,44649200,2024.0,12.0,9.0,241.6430847167969,237.54597015380855,231.87914352416993,96.0197461677483,4.010562704599977,2.5704455828810806,1.4401171217188962,227.0824223939966,231.87914352416993,1.8033357027056736,235.48581492958127,228.2724721187586,41.08950491660142,1.6101193319947902,3.3761401336826498,242.4551239013672,243.40284992887905,243.95151419061432,241.54732536132988
2024-12-10,247.1737518310547,247.612695417372,244.7495916510093,246.2958646584201,36914800,2024.0,12.0,10.0,243.07164001464844,239.22990875244145,232.86626205444335,96.1630445594752,4.437898773973956,2.943936221099656,1.4939625528743,227.26788638628264,232.86626205444335,1.9134907361182905,236.6932435266799,229.03928058220677,41.38803605506924,0.4133747555261428,3.331249160826307,242.2555999755859,242.325438826628,244.04130085085737,241.49743440151175
2024-12-11,245.89682006835938,250.196445491468,245.6673626102133,247.36328368802742,45205800,2024.0,12.0,11.0,244.09317626953128,240.71632385253903,234.0404296875,90.35535777751254,4.803303779642789,3.3158097328082827,1.4874940468345064,227.47611993556083,234.0404296875,1.7029458119809349,237.44632131146187,230.63453806353812,40.85835875250156,-0.5166130113880806,3.366878575281437,246.1562042236328,241.24804586880077,246.64503053466012,241.1682365595268
2024-12-12,247.36329650878906,248.1414182384854,245.08876927344312,246.2958641332418,32777500,2024.0,12.0,12.0,244.7875,241.85657348632813,235.15075073242187,92.89496627465768,4.932987745696607,3.639245335385948,1.2937424103106596,227.63600643797392,235.15075073242187,1.771828600676557,238.69440793377495,231.60709353106876,41.31491108548072,0.596378773837745,3.267832918517235,247.1737518310547,246.2958646584201,247.612695417372,244.7495916510093
2024-12-13,247.5328826904297,248.69007959411312,245.647431564018,247.223631137632,33155300,2024.0,12.0,13.0,245.7691345214844,243.15643768310548,236.29000244140624,92.50465455503988,5.095359483628357,3.93046816503443,1.1648913185939271,227.79650943940877,236.29000244140624,1.772728712906387,239.835459867219,232.74454501559347,41.35144302059212,0.0685575362368278,3.295621890366671,245.89682006835935,247.36328368802745,250.196445491468,245.6673626102133
2024-12-16,250.4358673095703,250.7750606707362,247.05402592958802,247.3932192907539,51694800,2024.0,12.0,16.0,246.82459106445313,244.233837890625,237.28310623168943,92.47311221249588,5.178035275886629,4.17998158720487,0.9980536886817584,228.07771766206463,237.28310623168943,1.7230097398525317,240.72912571139452,233.8370867519844,41.6585232455289,1.1727672653379004,3.3112995278820683,247.36329650878903,246.2958641332418,248.1414182384854,245.08876927344312
2024-12-17,252.8699951171875,253.21915892963332,249.1789022262073,249.47818331943677,51356400,2024.0,12.0,17.0,247.68052368164064,245.37608184814457,238.58197250366212,92.56007022092142,5.415377928602908,4.427060855484478,0.98831707311843,228.37992269558112,238.58197250366212,1.4599782406394777,241.50192898494103,235.66201602238317,42.23744515685984,0.9719565467067456,3.407496055034161,247.5328826904297,247.223631137632,248.69007959411312,245.647431564018
2024-12-18,247.4530792236328,253.66808268004456,247.14382766353577,251.55318925842403,56774100,2024.0,12.0,18.0,248.8197723388672,246.4564743041992,239.85190811157227,74.35040159651126,5.7337918784486135,4.688407060077306,1.045384818371308,228.6335233246566,239.85190811157227,1.429646717485807,242.7112015465439,236.99261467660065,42.60234412804227,-2.142174238997524,3.739551354909566,250.4358673095703,247.3932192907539,250.7750606707362,247.054025929588
2024-12-19,249.1888885498047,251.3935770141874,246.49538898335234,246.90440599607692,60882300,2024.0,12.0,19.0,249.1310241699219,246.95926208496093,240.8380294799805,73.70622855599397,5.485800492905156,4.847885746642876,0.6379147462622798,228.9224882705745,240.8380294799805,2.0636660336842576,244.96536154734895,236.71069741261195,42.91436794524735,0.701470085406841,3.8157965282507313,252.8699951171875,249.47818331943677,253.21915892963332,249.1789022262073
2024-12-20,253.87759399414062,254.3863612366688,245.09876750312787,247.44310326755718,147495300,2024.0,12.0,20.0,249.496142578125,247.63263854980468,241.87502822875976,75.94012621651723,5.367458122924376,4.951800221899176,0.4156579010251997,229.74439399863357,241.87502822875976,2.0692503798857937,246.01352898853133,237.7365274689882,43.20292471113352,1.8815868844002728,4.220535071678962,247.4530792236328,251.55318925842403,253.66808268004456,247.14382766353577
2024-12-23,254.6557159423828,255.03479114956258,252.8400883307868,254.15691915529422,40858800,2024.0,12.0,23.0,250.7650848388672,248.79483795166016,243.17040405273437,73.86536597635381,5.587599912682208,5.078960160055782,0.5086397526264257,229.96962200685948,243.17040405273437,2.189162035345124,247.5487281234246,238.79207998204413,43.07737787833541,0.3064949277328294,4.102248720196528,249.1888885498047,246.90440599607692,251.3935770141874,246.4953889833523
2024-12-24,257.57867431640625,257.58862955018265,254.67565812568793,254.87518901917565,23234700,2024.0,12.0,24.0,251.6090545654297,249.64478912353516,244.43734893798828,76.18064553074528,5.758471727734786,5.214862473591583,0.5436092541432034,230.11084370977855,244.43734893798828,2.1921501674520933,248.82164927289247,240.05304860308408,43.0928501409141,1.1478078798297118,4.107948396325194,253.87759399414065,247.4431032675572,254.3863612366688,245.09876750312787
2024-12-26,258.39666748046875,259.47408555117545,257.0100282923795,257.56867823862046,27237100,2024.0,12.0,26.0,252.55079040527343,250.6852813720703,245.7008026123047,76.81207559333899,6.059892516057232,5.383868482084713,0.676024033972519,230.27943931342617,245.7008026123047,2.189310704882616,250.07942402206993,241.32218120253947,43.22681788260453,0.317570220529083,4.1122247127188745,254.6557159423828,254.15691915529425,255.03479114956255,252.8400883307868
2024-12-27,254.9749298095703,258.0774615569102,252.4510193654514,257.20952960207876,42355300,2024.0,12.0,27.0,254.73950805664063,251.93526611328124,246.8959197998047,69.30065963351528,6.292242816109052,5.565543348889581,0.7266994672194711,230.50623516813036,246.8959197998047,2.1803530189595546,251.2566258377238,242.5352137618856,43.10818287983075,-1.324218963140101,4.355209117409714,257.57867431640625,254.87518901917565,257.58862955018265,254.67565812568793
2024-12-30,251.5930938720703,252.8899685500744,250.14658624824915,251.62302046123375,35557500,2024.0,12.0,30.0,255.89671630859377,252.69642944335936,247.9264335632324,58.38204999958764,6.129618048202104,5.6783582887520865,0.4512597594500178,230.66756598590413,247.9264335632324,2.3989389162389148,252.72431139571023,243.12855573075456,43.0274332292642,-1.3263405700418258,4.308891230708844,258.39666748046875,257.56867823862046,259.47408555117545,257.0100282923795
2024-12-31,249.8173828125,252.670501064015,248.82975968702823,251.8325261089863,39480700,2024.0,12.0,31.0,255.4398162841797,253.10245056152343,248.66814422607425,53.98258177641391,5.662576197440785,5.675201870489826,-0.0126256730490412,230.82887178606035,248.66814422607425,2.5678603068208803,253.80386483971597,243.53242361243247,42.87974930533999,-0.7057868847835798,4.378722488610563,254.9749298095703,257.20952960207876,258.0774615569102,252.4510193654514
2025-01-02,243.26319885253906,248.5005651105234,241.23808511721737,248.3309608077005,55740700,2025.0,1.0,2.0,254.4721496582031,253.0406021118164,249.20834197998047,46.57678997698948,5.090477270326545,5.558256950457171,-0.4677796801306257,230.97500900764712,249.20834197998047,2.60081782165362,254.40997762328772,244.00670633667323,41.85760529660999,-2.6235900345174015,4.668023546755415,251.5930938720703,251.62302046123375,252.8899685500744,250.14658624824915
2025-01-03,242.7743682861328,243.5923870862029,241.3079045417172,242.7743682861328,40244100,2025.0,1.0,3.0,251.6090545654297,252.07992248535157,249.2681983947754,43.87971403697758,4.061399592501431,5.2588854788660235,-1.1974858863645927,231.07428796416775,249.2681983947754,2.9728962409225317,255.21399087662047,243.32240591293032,41.257631533090205,-0.2009471916475819,4.613154516715661,249.8173828125,251.8325261089863,252.670501064015,248.82975968702823
2025-01-06,244.41041564941406,246.73481040856498,242.61474424512696,243.72207367593157,45045600,2025.0,1.0,6.0,248.4845947265625,251.61205139160157,249.2856567382813,45.992310191384135,3.16986336563167,4.841081056219153,-1.6712176905874827,231.19871298619643,249.2856567382813,2.9744497006099633,255.2345561395012,243.33675733706133,41.29776731851644,0.6738962497692556,4.690112954811584,243.26319885253903,248.3309608077005,248.5005651105234,241.23808511721737
2025-01-07,241.62713623046875,244.9590949760797,240.76920518354387,242.3952722906863,40856000,2025.0,1.0,7.0,246.37169189453124,251.1342041015625,249.3834213256836,38.65913886914899,2.5657534235238586,4.386015529680094,-1.8202621061562352,231.2862195217768,249.3834213256836,2.9964045350144284,255.37623039571247,243.39061225565473,41.29427106802987,-1.138772834844195,4.723602601339274,242.7743682861328,242.7743682861328,243.5923870862029,241.3079045417172
2025-01-08,242.11593627929688,243.12351544341067,239.47231962725974,241.33781457710975,37628900,2025.0,1.0,8.0,244.37850036621097,249.9091583251953,249.35199813842777,35.42452063618987,1.84118057023548,3.877048537791171,-2.0358679675556917,231.3692736330217,249.35199813842777,3.064813955851529,255.4816260501308,243.22237022672468,41.317439957170485,0.2022951794461934,4.695812537962482,244.4104156494141,243.72207367593157,246.73481040856495,242.61474424512696
2025-01-10,236.280029296875,239.58206138453855,232.4392881886217,239.4324132245663,61710900,2025.0,1.0,10.0,242.8382110595703,248.65518035888672,249.14998474121097,35.02670264532014,1.2915057680473012,3.3599399838423976,-2.0684342157950963,231.43027008462647,249.14998474121097,2.926254829033194,255.00249439927737,243.29747508314455,40.9466871808454,-2.4103770582411257,4.9209834718315095,241.62713623046875,242.3952722906863,244.9590949760797,240.76920518354387
2025-01-13,233.83592224121094,234.10527676213235,229.16719172961072,232.96802072299363,49630700,2025.0,1.0,13.0,241.4415771484375,246.5253158569336,248.60529861450195,29.80840824553698,0.380588419951124,2.764069671064143,-2.383481251113019,231.45406371592335,248.60529861450195,3.1672777208510476,254.93985405620404,242.27074317279985,40.46039986346929,-1.0344111869874344,5.0791727244335965,242.11593627929688,241.33781457710975,243.12351544341067,239.47231962725976
2025-01-14,232.71861267089844,235.55177458449063,231.9105643637605,234.1850763475817,39435300,2025.0,1.0,14.0,239.6538879394531,244.06924133300785,248.00225372314452,19.287469864043345,-0.5324019560170825,2.104775345647898,-2.6371773016649804,231.46392420712183,248.00225372314452,3.1921352064153785,254.3865241359753,241.61798331031375,40.21174259206508,-0.4778177619604362,4.675859616375683,236.280029296875,239.4324132245663,239.58206138453855,232.4392881886217
2025-01-15,237.2975616455078,238.38495013235746,233.86583756026477,234.07533889356793,39832000,2025.0,1.0,15.0,237.31552734375,241.84360961914064,247.27001953125,27.308207177401822,-1.330770655549685,1.4176661454083814,-2.7484368009580664,231.50951132803908,247.27001953125,3.1560515676406076,253.5821226665312,240.9579163959688,40.27042537328428,1.9675903538857655,4.923833519424487,233.83592224121097,232.96802072299363,234.10527676213235,229.16719172961072
2025-01-16,227.710693359375,237.4372302632713,227.4812511099753,236.77883010316478,71759100,2025.0,1.0,16.0,236.44961242675785,240.41405639648437,246.7582534790039,16.748002755851573,-1.5758354374875978,0.8189658288291856,-2.3948012663167835,231.4567732096139,246.7582534790039,3.3691778716426115,253.49660922228912,240.0198977357187,38.71795294893425,-4.040019720242371,5.425481058388499,232.71861267089844,234.1850763475817,235.55177458449063,231.9105643637605
2025-01-17,229.4265594482422,231.73099810398455,227.93016912923343,231.5614090278119,68488300,2025.0,1.0,17.0,233.56856384277344,238.20338745117184,245.62199478149415,18.379756460466723,-2.514643942600685,0.1522438745432114,-2.666887817143897,231.43022466550656,245.62199478149415,3.82906452923969,253.28012383997353,237.9638657230148,38.621944217658275,0.7535289904717793,5.53664159308947,237.2975616455078,234.07533889356793,238.38495013235743,233.86583756026477
2025-01-21,222.10421752929688,223.87993275191027,218.85206818023312,223.46094530610958,98070400,2025.0,1.0,21.0,232.19786987304687,236.8197235107422,244.44982299804687,16.937549652717166,-3.0846425541317615,-0.4951334111917831,-2.589509142939978,231.25880552762536,244.44982299804687,3.7970496109950247,252.0439222200369,236.85572377605683,37.050151796501254,-3.191584242275667,5.867273246874594,227.710693359375,236.7788301031648,237.4372302632713,227.4812511099753
2025-01-22,223.29135131835938,223.58064673096774,219.26106511921876,219.26106511921876,64126500,2025.0,1.0,22.0,229.85152893066407,234.7527084350586,243.18237991333007,20.21830628955763,-4.08018848485824,-1.2121444259250749,-2.8680440589331657,231.16418309153377,243.18237991333007,3.9307113119313777,251.0438025371928,235.32095728946732,37.039965114609686,0.5344940326970198,5.830933107619438,229.4265594482422,231.5614090278119,231.73099810398455,227.93016912923343
2025-01-23,223.1217803955078,226.4836658384098,221.76505253825962,224.19918327232872,60234800,2025.0,1.0,23.0,227.96607666015623,232.64080200195312,241.88750305175785,20.9256467749625,-4.718976607127729,-1.9135108621656056,-2.8054657449621234,231.0754567853685,241.88750305175785,3.910510178592887,249.7085234089436,234.06648269457204,36.81091939711341,-0.0759415543192245,5.893638244988251,222.10421752929688,223.4609453061096,223.87993275191027,218.85206818023312
2025-01-24,222.24388122558594,225.08702882156655,220.877182986192,224.23906824814947,54697900,2025.0,1.0,24.0,225.13092041015625,230.79026641845704,240.34971237182617,23.87795437378945,-5.179201145690257,-2.566648918870536,-2.612552226819721,230.9878578646856,240.34971237182617,3.662272957301364,247.6742582864289,233.02516645722343,36.7734349562788,-0.3934618881068905,5.581534540709102,223.29135131835935,219.26106511921876,223.58064673096777,219.26106511921876
2025-01-27,229.3068389892578,231.59132137138346,223.44098442848647,223.48089669223063,94863400,2025.0,1.0,27.0,224.03755798339844,228.80306091308591,238.72912063598633,35.613776201700574,-5.550785533951654,-3.1634762418867597,-2.387309292064894,230.95942937283215,238.72912063598633,3.625694171416981,245.9805089788203,231.47773229315237,38.4865041865367,3.17802124617447,6.086031512231374,223.1217803955078,224.19918327232872,226.4836658384098,221.7650525382596
2025-01-28,237.68663024902344,239.61199368769647,230.25456145518996,230.2944737209622,75707600,2025.0,1.0,28.0,224.01361389160155,228.10574188232425,237.3155288696289,43.72204618900129,-5.215229258319937,-3.573826845173395,-1.6414024131465417,231.04901413700796,237.3155288696289,3.9978330369194777,245.31119494346785,229.31986279578996,39.55310338257203,3.654400931390532,6.527823550445705,222.2438812255859,224.2390682481495,225.08702882156655,220.877182986192
2025-01-29,238.78399658203125,239.2827933650634,233.4468649147594,233.55660081590926,45486100,2025.0,1.0,29.0,227.13009643554688,228.49081268310547,236.28002700805663,47.25908782540588,-4.224422853461107,-3.703946046830938,-0.5204768066301688,231.11040975752655,236.28002700805663,4.540705087279544,245.36143718261573,227.1986168334975,39.91464781895274,0.4616861839717723,6.645397740286289,229.3068389892578,223.48089669223063,231.59132137138343,223.44098442848647
2025-01-30,237.0182342529297,240.21053038482776,236.63915907674937,238.09563705158317,55658300,2025.0,1.0,30.0,230.22862548828124,229.09735107421875,235.4704803466797,45.2036811214003,-3.312469263506017,-3.625650690165954,0.3131814266599368,231.16723733796036,235.4704803466797,4.528133933363691,244.52674821340707,226.4142124799523,39.40797867854773,-0.7394810181489516,6.639695989709679,237.68663024902344,230.2944737209622,239.61199368769647,230.25456145518996
2025-01-31,235.4320831298828,246.59515764263173,232.87824601959832,246.59515764263173,100959800,2025.0,1.0,31.0,233.00791625976564,229.06941833496097,234.74173736572263,49.13283742824398,-2.701085306022179,-3.440737613337199,0.7396523073150201,231.24037501424112,234.74173736572263,4.494107446299871,243.7299522583224,225.75352247312293,39.3536943194374,-0.6692105896604743,6.928286242020982,238.78399658203125,233.5566008159093,239.2827933650634,233.4468649147594
2025-02-03,227.4613037109375,231.27211844312274,225.15686500690927,229.43654993330725,73063300,2025.0,2.0,3.0,235.645556640625,229.84155731201173,234.0224723815918,44.14299288043131,-2.317829755917245,-3.2161560418532087,0.8983262859359638,231.19404983791412,234.0224723815918,4.49198258277357,243.00643754713897,225.03850721604465,38.278937877046246,-3.385596097600685,7.154170567428786,237.0182342529297,238.09563705158317,240.21053038482776,236.63915907674937
2025-02-04,232.23977661132812,232.5689843025687,226.10456727432145,226.70312948058964,45067300,2025.0,2.0,4.0,235.27644958496097,229.6450317382813,233.2323776245117,49.58777704223934,-2.6269899508686194,-3.098322823656291,0.4713328727876718,231.20189751305617,233.2323776245117,4.5987303051121495,242.429838234736,224.0349170142874,38.82266617610538,2.1007849785575865,7.355828196537153,235.4320831298828,246.59515764263173,246.59515764263173,232.87824601959832
2025-02-05,231.9105682373047,232.11008389811693,227.72067847197073,227.98004730881974,39620300,2025.0,2.0,5.0,234.18707885742188,230.65858764648436,232.70564804077148,44.99630532436546,-2.4580835480117003,-2.9702749685273733,0.512191420515673,231.20654231987868,232.70564804077148,4.764722609237829,242.23509325924715,223.1762028222958,38.61108195233354,-0.1417536559959727,7.273882530672751,227.4613037109375,229.43654993330725,231.2721184431227,225.15686500690927
2025-02-06,232.6587677001953,233.23737378273856,229.875473186273,230.7334042435517,29925300,2025.0,2.0,6.0,232.81239318847656,231.5205093383789,232.080655670166,55.49889722822744,-2.323998760248031,-2.841019726871505,0.5170209666234737,231.2136960622354,232.080655670166,4.737961744289863,241.55657915874573,222.6047321815863,38.60148547437154,0.3226241341985859,6.802876919470576,232.23977661132812,226.70312948058964,232.5689843025687,226.10456727432145
2025-02-07,227.08221435546875,233.43688010961284,226.71309440770742,232.04025529180169,39707200,2025.0,2.0,7.0,231.94049987792968,232.47420806884764,231.63223724365236,47.60057172844149,-2.1327768325074885,-2.699371147998702,0.5665943154912134,231.1868669422581,231.63223724365236,4.719061202303499,241.07035964825937,222.19411483904537,38.0243115460681,-2.3968808052454413,6.995982702134567,231.9105682373047,227.98004730881976,232.11008389811693,227.72067847197073
2025-02-10,227.3518524169922,230.2880044885276,226.90244480659103,229.26935130196645,33115600,2025.0,2.0,10.0,230.2705261230469,232.95804138183593,230.88055114746095,56.277150789925464,-2.4035071920335724,-2.6401983568056764,0.2366911647721039,231.1662090856569,230.88055114746095,4.848771942570254,240.57809503260145,221.18300726232044,37.81266819327709,0.1187402819233358,6.482487588843674,232.6587677001953,230.7334042435517,233.23737378273856,229.875473186273
2025-02-11,232.3153533935547,234.92193591818142,227.83124330015124,227.90114370319637,53718400,2025.0,2.0,11.0,230.2486358642578,232.76254272460935,230.4341423034668,59.89998004731822,-2.5667178882697215,-2.6255022630984857,0.0587843748287641,231.17616325222355,230.4341423034668,4.7017976107187,239.83773752490416,221.0305470820294,38.6088198309055,2.1831803540614256,6.714666295232263,227.08221435546875,232.04025529180169,233.43688010961284,226.71309440770744
2025-02-12,236.55978393554688,236.64967765066982,230.377888084301,230.89721134547665,45243300,2025.0,2.0,12.0,230.2637512207031,232.2254150390625,230.358113861084,63.53253707183093,-2.269390374218773,-2.554279885322543,0.2848895111037701,231.215155570016,230.358113861084,4.826264808070261,240.0106434772245,220.70558424494345,39.441271077286885,1.827012498309526,6.825607457105024,227.3518524169922,229.26935130196645,230.2880044885276,226.90244480659103
2025-02-13,241.21368408203125,242.02262084431055,235.2614980047627,236.5997394445533,53614100,2025.0,2.0,13.0,231.19359436035157,232.00299377441405,230.5501724243164,67.75310536284637,-1.6719924168493492,-2.3778223916279044,0.7058299747785552,231.30024074040273,230.5501724243164,4.913507132874812,240.37718669006605,220.7231581585668,39.79705144666979,1.9673251594414616,7.007841528831689,232.3153533935547,227.90114370319637,234.92193591818145,227.83124330015124
2025-02-14,244.2796630859375,245.22841586050225,240.67439035154717,240.93404435379279,40896200,2025.0,2.0,14.0,232.90457763671876,232.42253875732425,230.74597854614257,65.14556247844715,-0.8136402457793963,-2.064985962458203,1.251345716678807,231.3839487707199,230.74597854614257,4.917056439204457,240.58009142455148,220.91186566773365,40.30487787070485,1.271063462081024,6.665454769057228,236.55978393554688,230.89721134547665,236.64967765066984,230.377888084301
2025-02-18,244.14984130859375,244.85890295305822,241.52328070167576,243.83025306858283,48822500,2025.0,2.0,18.0,236.3440673828125,233.3072967529297,231.5744270324707,57.84755526061208,0.1127096691400879,-1.6294468361385448,1.7421565052786327,231.4814856963437,231.5744270324707,4.376395314782524,240.32721766203576,222.82163640290565,40.16553802418317,-0.0531447340739448,6.167631022838928,241.21368408203125,236.5997394445533,242.02262084431055,235.2614980047627
2025-02-19,244.54930114746094,245.68780753699892,242.84154918255663,244.33958470767533,32204200,2025.0,2.0,19.0,239.7036651611328,234.9761505126953,232.3105911254883,57.12084789409324,0.8268418006519482,-1.1381891087804463,1.9650309094323943,231.54701418116136,232.3105911254883,4.376157451618256,241.0629060287248,223.55827622225175,40.13673521416983,0.1636125736253456,5.954083158848805,244.2796630859375,240.9340443537928,245.22841586050225,240.67439035154715
